X,Y,Z,Time,Distance,Stability,X_ref,Y_ref,Z_ref
6.212178702925801,-4.408844828060547,-8.713572078784045,354.59,1.4908300040541835,T1,2.0417850857023776,5.030159665411341,-5.783022642405524
5.9036269642967465,-5.028795012138511,-8.300718257268786,354.6,2.1951066891005686,T1,2.2443937424068645,4.699185715640443,-6.170215942866414
5.552339462831147,-5.628310886433136,-7.82253052709364,354.61,2.285286563200717,T1,2.3738548255490137,4.229736968888327,-6.432290844958884
5.159885660571291,-6.203446442206482,-7.28408584361855,354.62,2.0967608442568912,T1,2.5261313945240733,3.2253269386972816,-6.79336839449731
4.728118547893318,-6.750152712419939,-6.691416608170275,354.63,2.1835556625223114,T1,2.5510385463121565,1.9969581224269572,-7.083834680317453
4.2591967670612245,-7.264255143846444,-6.051394916079229,354.64,2.574774033313652,T1,2.347689861211254,0.7183002873419762,-7.281884703450409
3.7555928784458295,-7.741443873617736,-5.371608493187464,354.65,2.5866543330282643,T1,2.043528861476074,-0.08192371679198153,-7.35658103132474
3.2200871841731615,-8.17728189882907,-4.660237532042577,354.66,2.556582244690112,T1,1.303792735191731,-1.1116173872822903,-7.37622486913405
2.6557477009215775,-8.567235373454006,-3.9259393462952903,354.67,2.612065201864286,T1,0.2378770943282474,-1.871762470741023,-7.27599800956325
2.0658980617944365,-8.906729032775662,-3.177744687433359,354.68,2.6971129679129033,T1,-0.6206142387128185,-2.216873597450905,-7.1357629531644635
1.4540761511928222,-9.191228048552778,-2.424966179970564,354.69,2.8455210789216334,T1,-2.0462985209829467,-2.508426305682809,-6.802051768153397
0.8239870075936578,-9.416345525946047,-1.6771160994337004,354.7,3.035421361278172,T1,-3.5140402481876043,-2.5766236622234926,-6.303554775699945
0.1794539064421576,-9.577972492763053,-0.9438280670082039,354.71,3.201933802780312,T1,-4.882877137473108,-2.491177409817246,-5.62589161382324
-0.47562844688481537,-9.672424792148965,-0.23477550961340926,354.72,3.3764230546730394,T1,-5.6800008371187145,-2.3846212404629026,-5.072322441173132
