sessionState,prevStepMs,sensorLocation,spm,stepCounter,gpsStepLength
200,1773659262351,LEFT_ANKLE,92.739662,349,0.000000
200,1773659262988,RIGHT_ANKLE,92.491272,350,0.000000
200,1773659263665,LEFT_ANKLE,90.437798,351,0.000000
200,1773659264254,RIGHT_ANKLE,94.895119,352,0.000000
200,1773659264887,LEFT_ANKLE,92.534851,353,0.000000
200,1773659265473,RIGHT_ANKLE,96.948608,354,0.000000
200,1773659266103,LEFT_ANKLE,97.297462,355,0.000000
200,1773659266694,RIGHT_ANKLE,99.542839,356,0.000000
200,1773659267370,LEFT_ANKLE,97.182556,357,0.000000
200,1773659267962,RIGHT_ANKLE,99.370766,358,0.000000
200,1773659268588,LEFT_ANKLE,97.478699,359,0.000000
200,1773659269228,RIGHT_ANKLE,96.982666,360,0.000000
200,1773659269858,LEFT_ANKLE,94.944916,361,0.000000
200,1773659270592,RIGHT_ANKLE,94.944916,362,0.000000
200,1773659271178,LEFT_ANKLE,94.944916,363,0.000000
200,1773659271765,RIGHT_ANKLE,97.067589,364,0.000000
200,1773659272392,LEFT_ANKLE,97.715515,365,0.000000
200,1773659272982,RIGHT_ANKLE,99.867790,366,0.000000
200,1773659273613,LEFT_ANKLE,99.867790,367,0.000000
200,1773659274204,RIGHT_ANKLE,99.637177,368,0.000000
200,1773659274878,LEFT_ANKLE,97.434593,369,0.000000
200,1773659275470,RIGHT_ANKLE,99.320457,370,0.000000
200,1773659276149,LEFT_ANKLE,95.153099,371,0.000000
200,1773659276835,RIGHT_ANKLE,92.912453,372,0.000000
200,1773659277464,LEFT_ANKLE,90.925171,373,0.000000
200,1773659278052,RIGHT_ANKLE,95.035362,374,0.000000
200,1773659278875,LEFT_ANKLE,90.406097,375,0.000000
200,1773659279465,RIGHT_ANKLE,94.849327,376,0.000000
200,1773659280194,LEFT_ANKLE,93.129646,377,0.000000
200,1773659280734,RIGHT_ANKLE,95.346764,378,0.000000
200,1773659281363,LEFT_ANKLE,93.129646,379,0.000000
200,1773659281902,RIGHT_ANKLE,102.731842,380,0.000000
200,1773659282580,LEFT_ANKLE,98.332062,381,0.000000
200,1773659283222,RIGHT_ANKLE,99.986183,382,0.000000
200,1773659283899,LEFT_ANKLE,92.491241,383,0.000000
200,1773659284535,RIGHT_ANKLE,92.141289,384,0.000000
200,1773659285213,LEFT_ANKLE,90.193268,385,0.000000
200,1773659285801,RIGHT_ANKLE,92.141289,386,0.000000
200,1773659286431,LEFT_ANKLE,92.734673,387,0.000000
200,1773659287020,RIGHT_ANKLE,97.148438,388,0.000000
200,1773659287652,LEFT_ANKLE,97.347450,389,0.000000
200,1773659288242,RIGHT_ANKLE,99.600197,390,0.000000
200,1773659288918,LEFT_ANKLE,97.289909,391,0.000000
200,1773659289509,RIGHT_ANKLE,99.384827,392,0.000000
200,1773659290143,LEFT_ANKLE,97.032257,393,0.000000
200,1773659290775,RIGHT_ANKLE,97.032257,394,0.000000
200,1773659291453,LEFT_ANKLE,92.777107,395,0.000000
200,1773659292043,RIGHT_ANKLE,97.032257,396,0.000000
200,1773659292770,LEFT_ANKLE,92.689842,397,0.000000
200,1773659293311,RIGHT_ANKLE,95.042397,398,0.000000
200,1773659293989,LEFT_ANKLE,92.895355,399,0.000000
200,1773659294532,RIGHT_ANKLE,100.229248,400,0.000000
200,1773659295207,LEFT_ANKLE,95.960571,401,0.000000
200,1773659295844,RIGHT_ANKLE,97.859215,402,0.000000
200,1773659296474,LEFT_ANKLE,92.772835,403,0.000000
200,1773659297017,RIGHT_ANKLE,99.975624,404,0.000000
200,1773659297693,LEFT_ANKLE,92.772835,405,0.000000
200,1773659298332,RIGHT_ANKLE,94.442108,406,0.000000
200,1773659299010,LEFT_ANKLE,92.630737,407,0.000000
200,1773659299649,RIGHT_ANKLE,92.183617,408,0.000000
200,1773659300325,LEFT_ANKLE,90.470497,409,0.000000
200,1773659300964,RIGHT_ANKLE,92.183617,410,0.000000
200,1773659301596,LEFT_ANKLE,92.183617,411,0.000000
200,1773659302230,RIGHT_ANKLE,94.143555,412,0.000000
200,1773659302861,LEFT_ANKLE,94.490211,413,0.000000
200,1773659303451,RIGHT_ANKLE,94.887032,414,0.000000
200,1773659304083,LEFT_ANKLE,94.986855,415,0.000000
200,1773659304720,RIGHT_ANKLE,94.887032,416,0.000000
200,1773659305445,LEFT_ANKLE,94.738464,417,0.000000
200,1773659306034,RIGHT_ANKLE,96.941048,418,0.000000
200,1773659306663,LEFT_ANKLE,94.839241,419,0.000000
200,1773659307302,RIGHT_ANKLE,94.492577,420,0.000000
200,1773659307978,LEFT_ANKLE,92.681206,421,0.000000
200,1773659308569,RIGHT_ANKLE,96.936363,422,0.000000
200,1773659309246,LEFT_ANKLE,92.681206,423,0.000000
200,1773659309843,RIGHT_ANKLE,94.385536,424,0.000000
200,1773659310468,LEFT_ANKLE,95.086632,425,0.000000
200,1773659311105,RIGHT_ANKLE,96.898010,426,0.000000
200,1773659311686,LEFT_ANKLE,96.898010,427,0.000000
200,1773659312320,RIGHT_ANKLE,97.046577,428,0.000000
200,1773659312952,LEFT_ANKLE,95.191307,429,0.000000
200,1773659313593,RIGHT_ANKLE,94.588478,430,0.000000
200,1773659314268,LEFT_ANKLE,94.392555,431,0.000000
200,1773659314860,RIGHT_ANKLE,94.392555,432,0.000000
200,1773659315490,LEFT_ANKLE,94.592857,433,0.000000
200,1773659316079,RIGHT_ANKLE,96.731056,434,0.000000
200,1773659316758,LEFT_ANKLE,95.159447,435,0.000000
